station_name,month,gated_entries,route_or_line,year
Suffolk Downs,October,17768.0,Blue Line,2017
Suffolk Downs,September,16635.0,Blue Line,2017
Sullivan Square,April,230933.0,Orange Line,2017
Sullivan Square,August,236837.0,Orange Line,2017
Sullivan Square,December,197727.0,Orange Line,2017
Sullivan Square,February,201660.0,Orange Line,2017
Sullivan Square,January,220553.0,Orange Line,2017
Sullivan Square,July,223392.0,Orange Line,2017
Sullivan Square,June,243309.0,Orange Line,2017
Sullivan Square,March,234517.0,Orange Line,2017
Sullivan Square,May,240855.0,Orange Line,2017
Sullivan Square,November,219846.0,Orange Line,2017
Sullivan Square,October,241090.0,Orange Line,2017
Sullivan Square,September,250030.0,Orange Line,2017
Symphony,April,49090.0,Green Line,2017
Symphony,August,39496.0,Green Line,2017
Symphony,December,43392.0,Green Line,2017
Symphony,February,43136.0,Green Line,2017
Symphony,January,43290.0,Green Line,2017
Symphony,July,40992.0,Green Line,2017
Symphony,June,43981.0,Green Line,2017
Symphony,March,48165.0,Green Line,2017
Symphony,May,45638.0,Green Line,2017
Symphony,November,48251.0,Green Line,2017
Symphony,October,52538.0,Green Line,2017
Symphony,September,45672.0,Green Line,2017
Tufts Medical Center,April,147837.0,Orange Line,2017
Tufts Medical Center,August,148641.0,Orange Line,2017
Tufts Medical Center,December,135325.0,Orange Line,2017
Tufts Medical Center,February,134380.0,Orange Line,2017
Tufts Medical Center,January,148665.0,Orange Line,2017
Tufts Medical Center,July,138535.0,Orange Line,2017
Tufts Medical Center,June,149198.0,Orange Line,2017
Tufts Medical Center,March,156787.0,Orange Line,2017
Tufts Medical Center,May,147567.0,Orange Line,2017
Tufts Medical Center,November,149471.0,Orange Line,2017
Tufts Medical Center,October,160871.0,Orange Line,2017
Tufts Medical Center,September,148212.0,Orange Line,2017
Wellington,April,165200.0,Orange Line,2017
Wellington,August,203763.0,Orange Line,2017
Wellington,December,150697.0,Orange Line,2017
Wellington,February,147859.0,Orange Line,2017
Wellington,January,174966.0,Orange Line,2017
Wellington,July,200832.0,Orange Line,2017
Wellington,June,198972.0,Orange Line,2017
Wellington,March,172528.0,Orange Line,2017
Wellington,May,181212.0,Orange Line,2017
Wellington,November,165936.0,Orange Line,2017
Wellington,October,204172.0,Orange Line,2017
Wellington,September,177020.0,Orange Line,2017
Wollaston,April,104665.0,Red Line,2017
Wollaston,August,113059.0,Red Line,2017
Wollaston,December,83473.0,Red Line,2017
Wollaston,February,97013.0,Red Line,2017
Wollaston,January,105939.0,Red Line,2017
Wollaston,July,100761.0,Red Line,2017
Wollaston,June,114023.0,Red Line,2017
Wollaston,March,110830.0,Red Line,2017
Wollaston,May,110288.0,Red Line,2017
Wollaston,November,97027.0,Red Line,2017
Wollaston,October,111102.0,Red Line,2017
Wollaston,September,106932.0,Red Line,2017
Wonderland,April,166094.0,Blue Line,2017
Wonderland,August,190543.0,Blue Line,2017
Wonderland,December,152452.0,Blue Line,2017
Wonderland,February,143475.0,Blue Line,2017
Wonderland,January,156062.0,Blue Line,2017
Wonderland,July,189791.0,Blue Line,2017
Wonderland,June,191206.0,Blue Line,2017
Wonderland,March,159747.0,Blue Line,2017
Wonderland,May,180001.0,Blue Line,2017
Wonderland,November,168846.0,Blue Line,2017
Wonderland,October,183072.0,Blue Line,2017
Wonderland,September,178993.0,Blue Line,2017
Wood Island,April,55529.0,Blue Line,2017
Wood Island,August,61322.0,Blue Line,2017
Wood Island,December,49761.0,Blue Line,2017
Wood Island,February,46141.0,Blue Line,2017
Wood Island,January,52878.0,Blue Line,2017
Wood Island,July,59772.0,Blue Line,2017
Wood Island,June,62688.0,Blue Line,2017
Wood Island,March,54859.0,Blue Line,2017
Wood Island,May,61479.0,Blue Line,2017
Wood Island,November,56815.0,Blue Line,2017
Wood Island,October,63976.0,Blue Line,2017
Wood Island,September,60593.0,Blue Line,2017
World Trade Center,April,25898.0,Silver Line,2017
World Trade Center,August,30139.0,Silver Line,2017
World Trade Center,December,19865.0,Silver Line,2017
World Trade Center,February,19937.0,Silver Line,2017
World Trade Center,January,23296.0,Silver Line,2017
World Trade Center,July,28744.0,Silver Line,2017
World Trade Center,June,35430.0,Silver Line,2017
World Trade Center,March,33298.0,Silver Line,2017
World Trade Center,May,28862.0,Silver Line,2017
World Trade Center,November,26680.0,Silver Line,2017
World Trade Center,October,24797.0,Silver Line,2017
World Trade Center,September,21181.0,Silver Line,2017
Airport,April,196155.0,Blue Line,2016
Airport,August,224216.0,Blue Line,2016
Airport,December,178473.0,Blue Line,2016
Airport,February,154369.0,Blue Line,2016
Airport,January,162513.0,Blue Line,2016
Airport,July,223843.0,Blue Line,2016
Airport,June,197935.0,Blue Line,2016
Airport,March,187434.0,Blue Line,2016
Airport,May,191473.0,Blue Line,2016
Airport,November,199547.0,Blue Line,2016
Airport,October,217427.0,Blue Line,2016
Airport,September,215038.0,Blue Line,2016
Alewife,April,266293.0,Red Line,2016
Alewife,August,315957.0,Red Line,2016
Alewife,December,257201.0,Red Line,2016
Alewife,February,260582.0,Red Line,2016
Alewife,January,258945.0,Red Line,2016
Alewife,July,307417.0,Red Line,2016
Alewife,June,319744.0,Red Line,2016
Alewife,March,284093.0,Red Line,2016
Alewife,May,300658.0,Red Line,2016
Alewife,November,250639.0,Red Line,2016
Alewife,October,289776.0,Red Line,2016
Alewife,September,293369.0,Red Line,2016
Andrew,April,161274.0,Red Line,2016
Andrew,August,156242.0,Red Line,2016
Andrew,December,146621.0,Red Line,2016
Andrew,February,144704.0,Red Line,2016
Andrew,January,146881.0,Red Line,2016
Andrew,July,151601.0,Red Line,2016
Andrew,June,166361.0,Red Line,2016
Andrew,March,171675.0,Red Line,2016
Andrew,May,167925.0,Red Line,2016
Andrew,November,151001.0,Red Line,2016
Andrew,October,161681.0,Red Line,2016
Andrew,September,159618.0,Red Line,2016
Aquarium,April,136686.0,Blue Line,2016
Aquarium,August,190460.0,Blue Line,2016
Aquarium,December,113349.0,Blue Line,2016
Aquarium,February,100915.0,Blue Line,2016
Aquarium,January,101514.0,Blue Line,2016
Aquarium,July,199320.0,Blue Line,2016
Aquarium,June,173975.0,Blue Line,2016
Aquarium,March,124970.0,Blue Line,2016
Aquarium,May,151760.0,Blue Line,2016
